4993	250
6810	21
4317	453
2629	51
7999	565
6588	4
2988	260
1964	491
6113	437
1257	356
7364	506
2146	696
7521	591
2689	175
2115	610
6968	8
7057	533
9194	422
7484	182
2903	280
8187	207
9173	424
4818	417
2446	119
8859	55
4479	289
1263	469
5269	156
2455	478
5168	141
9394	129
6062	372
9428	862
5491	290
6562	37
4120	951
4497	35
8587	169
5075	423
3607	359
2372	688
4527	101
9915	871
7686	792
5846	91
9563	873
4877	289
1815	392
8000	259
1458	761
1670	722
5188	667
5865	835
9344	892
6804	192
7751	860
4470	711
5260	546
9902	167
1352	791
1780	974
9844	382
9301	64
4609	913
3500	912
4965	798
7987	877
2156	402
3138	149
2030	907
1497	355
3737	573
7797	240
9042	252
2179	376
6062	969
8219	296
8723	311
2408	9
1649	544
7042	84
1139	506
8615	826
6052	596
7442	974
5380	260
2775	71
4636	225
6695	311
2928	436
4769	169
5574	296
6374	706
3013	141
6617	481
5450	8
8469	123
8821	727
4305	640
2979	612
6443	640
4960	728
3781	788
1309	650
1710	376
3421	747
5072	148
5568	137
6263	748
9769	640
6670	963
4196	670
9488	387
3445	457
1058	829
3868	106
5726	475
1655	903
8427	396
8205	680
6757	447
5424	49
7057	464
9535	325
8814	538
6094	419
2087	84
7530	369
9560	92
2885	628
3477	59
9045	586
2619	795
5348	7
2989	480
3744	55
6401	188
7259	217
2370	987
9434	63
4859	676
5841	226
7821	368
6722	562
5979	528
2165	845
6958	707
2448	884
9388	148
2993	442
7986	536
1610	917
1183	756
5118	633
3585	753
7407	928
2560	925
6855	609
5550	256
4530	686
7938	238
8800	512
3610	518
7749	953
2034	989
9466	619
2711	516
4523	707
7646	345
2932	895
6047	976
1273	979
6041	55
5696	803
8289	46
9350	546
8305	364
4102	773
3323	571
6671	10
9577	412
2183	856
9069	62
8554	455
9455	10
9924	336
9710	600
7661	175
3179	354
4750	921
2736	710
2133	148
8700	277
7714	883
1859	849
3213	678
9744	944
3949	809
9429	139
8375	171
2588	681
9342	671
2156	963
3009	503
2472	959
4536	227
6632	715
9499	646
8491	274
6833	161
3957	237
8131	431
5436	418
3342	556
7053	359
2517	156
1803	777
1933	422
3266	449
3568	439
7295	109
4315	182
2795	217
6984	461
1952	671
5854	142
9366	981
3801	737
3638	773
6983	926
1230	420
3812	386
3751	794
9692	495
5014	787
7029	158
8228	863
3351	884
5766	190
4137	294
5421	630
3067	18
4879	299
8507	108
8397	737
1385	887
2221	351
1316	515
4912	973
3175	808
9468	277
5538	355
3868	434
1995	839
2812	884
6632	198
3044	221
5005	942
4553	777
3950	70
7708	153
9801	943
8547	849
7366	737
3595	977
3312	111
8073	407
6938	179
8964	301
2182	902
4260	273
3365	283
6213	696
3402	776
8400	385
5160	190
8624	203
6011	774
1334	529
8632	574
4797	714
4591	308
5470	29
9299	686
6186	601
5075	675
7891	606
3444	595
4165	559
7020	776
6349	296
9978	6
2435	546
2743	935
4291	516
1519	611
2454	378
8454	569
1768	661
6875	984
2704	949
1127	314
8566	195
2427	10
7781	781
4392	92
6744	706
8513	107
1381	692
2980	113
7353	167
6679	157
4670	740
8732	538
2433	341
9814	63
9834	993
9000	63
7066	347
2044	307
9972	291
5310	361
1114	654
4072	343
6953	599
2062	60
3941	885
4568	125
6014	97
2425	892
5902	120
9078	697
6880	714
5044	197
1389	454
3529	139
7274	349
8321	375
8237	425
8402	880
1631	220
4920	247
1967	508
5120	1
9131	551
4855	751
3280	577
4971	336
1808	661
1854	478
2087	550
5509	633
1104	519
1911	902
3042	633
7821	915
4749	228
8928	560
5639	593
9750	960
6533	278
8432	961
1114	271
7146	742
2920	806
3686	598
9832	473
4121	373
4228	344
1090	722
8794	558
1625	566
3174	783
7821	584
4219	297
9359	8
8498	81
1559	826
8456	314
9732	530
3894	367
9823	100
5503	781
1011	312
1829	959
4561	25
4020	277
5206	661
7382	573
4840	328
3564	641
8388	189
6688	904
4959	463
1751	451
5431	906
6862	269
7580	35
8878	20
3195	284
4042	945
9936	368
4689	922
7584	580
7597	762
1078	384
8161	685
9648	594
4695	181
2671	186
2211	255
7558	801
3012	783
9125	386
1360	568
1033	230
9243	817
1948	13
1988	27
9035	246
6870	667
9059	813
6726	445
3911	283
6359	578
1891	622
7860	770
6546	228
4199	691
2465	459
2456	567
1644	91
4867	203
4369	648
6577	165
2661	851
3070	414
1905	6
5956	101
2910	321
1929	571
5274	140
9225	602
9930	606
5679	204
6921	29
6781	470
7906	855
7746	306
1771	984
9926	973
3767	707
1697	960
8478	594
4260	780
5894	922
4326	141
1615	7
7326	278
1997	925
7706	573
6293	306
5344	610
3311	342
3932	855
3855	304
3548	548
1045	719
8683	702
2405	760
2018	547
4254	139
4998	280
8652	92
3211	830
9316	943
7319	920
7880	823
7287	740
1019	79
7937	867
5341	451
7339	562
4037	493
5535	785
4108	924
2181	146
6639	857
2058	36
4756	743
7026	698
2796	993
2429	824
1679	719
3232	104
6875	978
2738	472
6438	773
4057	395
7016	240
9844	911
6097	66
3676	613
7250	456
1368	183
3693	354
4763	502
8207	494
7240	403
8069	5
1304	705
8565	309
1782	464
1179	875
4406	931
6848	470
9414	667
9928	345
6192	15
9316	534
9246	673
8814	392
7380	181
5265	223
5489	67
1771	375
5985	411
6608	731
2022	910
8130	177
1294	146
7959	217
5656	586
8910	106
1513	685
2576	46
8823	798
7310	640
5133	11
9617	635
9524	168
8726	793
9590	389
5701	665
8028	206
6296	76
5907	53
9415	38
5923	509
6286	771
1910	564
7608	791
2494	117
8908	984
6687	658
5852	510
7543	77
3621	739
1455	383
2446	245
9053	284
9836	241
5994	631
2369	185
4715	601
8196	546
8085	803
8040	310
9914	406
3169	946
8343	509
7835	365
6810	523
3472	186
8338	253
6764	787
6941	395
9359	677
3996	90
8939	114
6895	162
9755	949
3303	391
1761	396
3214	589
5818	736
5819	853
4809	225
3980	236
6035	614
7123	619
1975	290
7826	258
1083	2
7901	82
4021	432
9243	132
8624	292
2206	214
4280	321
4056	198
6927	36
6749	800
9439	5
4714	413
5859	760
9166	277
5924	156
1467	339
4322	20
2829	716
5655	571
1730	846
2008	18
7695	778
6963	842
6388	611
3091	772
8861	899
6188	403
4826	460
2891	665
6798	567
2698	709
5607	847
2107	252
3939	153
8093	408
1451	426
4586	242
4742	932
3249	124
7890	572
9509	764
2068	519
3756	301
6294	71
4158	547
8366	979
6896	274
1206	572
1931	7
9819	968
4884	114
9629	185
4362	728
6351	571
1658	331
1591	587
8508	390
6067	734
1169	879
4005	447
2002	36
4290	745
2060	233
3336	528
3761	217
3459	778
2587	31
6666	82
9551	706
7495	487
6136	346
3220	244
9416	247
7619	882
9974	736
6893	488
9979	423
9354	33
9307	435
7678	895
2904	31
2338	934
1594	625
9423	667
2771	298
6189	78
3692	667
8888	346
8671	123
5006	814
9633	358
1018	576
1326	447
2789	647
8159	990
4174	452
8891	128
3630	663
9386	803
3523	249
7188	109
5282	831
1490	722
4298	206
1375	373
2210	212
6321	16
2840	20
1851	257
7604	694
9280	479
6806	879
8982	268
3365	35
7679	209
1315	573
3220	487
3367	472
2345	197
5779	816
4439	345
3104	140
3213	827
2440	155
3453	444
6021	209
6297	213
2099	823
5867	402
7386	219
3624	199
1391	59
2353	307
4445	553
1231	674
7195	753
6609	224
6416	358
1558	463
6625	181
5317	926
2490	373
7013	67
9535	89
3746	346
4356	419
5686	306
4019	509
3182	398
9130	811
6492	400
8562	712
6207	158
7231	967
3595	154
1720	70
3996	357
5380	947
6837	101
3356	697
2315	706
4626	526
4836	365
3155	719
2443	600
9234	461
7182	460
8111	858
9345	218
8209	276
9915	508
8992	150
3103	487
2239	260
9124	375
2792	850
6293	566
4941	719
3263	397
9305	616
4212	726
6359	326
2652	588
6494	476
6898	234
4052	423
8906	989
7346	45
2100	243
2264	936
9132	884
9074	112
6361	266
9039	106
1956	788
8124	887
9342	708
3960	39
5722	206
1956	541
2267	387
3415	72
6162	826
3982	917
7119	527
3931	363
2744	489
1630	21
9262	746
9074	94
6635	44
4873	207
3968	955
1985	168
4835	167
3879	435
4440	100
6668	234
3157	908
8089	809
5522	762
6410	851
6524	67
3175	291
3611	890
7359	613
2313	239
1653	843
7524	320
9769	58
5325	67
4963	954
4045	426
1917	471
9164	450
9255	81
6059	387
7236	432
6096	337
8971	892
6119	786
1329	662
1765	708
4682	156
4489	827
1784	641
7179	876
9186	168
1756	940
8323	745
2139	969
9035	153
9342	16
3992	196
2841	315
8254	934
3331	576
8920	614
7868	802
3026	39
7714	801
6792	950
8519	348
4712	165
2222	348
3927	270
1416	903
5173	838
8563	691
9748	646
4869	30
2544	176
5530	436
8267	982
4701	685
8670	188
7444	481
4535	969
3757	38
8786	435
8402	363
1918	727
6698	40
5846	192
6510	80
7836	200
1901	131
6063	935
7138	210
2032	582
4457	558
7783	164
7134	807
9526	941
9186	100
3359	909
3726	226
7058	503
2462	756
9384	828
1107	873
4830	523
5461	219
8784	427
7114	282
5356	351
5207	993
7338	563
3793	191
1319	504
5472	446
5107	537
8427	634
9077	478
4505	720
7845	760
8289	609
4575	380
5623	920
2548	485
9977	177
6690	445
6260	824
8779	550
2920	789
1292	763
6727	956
3920	441
6107	945
5820	810
8928	207
1720	19
1071	482
2341	670
6382	692
1896	425
3549	156
8424	139
6790	647
9469	348
4105	120
2722	178
1057	353
4719	90
5856	403
4677	57
2887	204
8475	532
4991	32
2539	161
6418	709
7326	966
8814	220
3961	111
4569	981
5456	540
9206	362
7745	908
7601	431
4075	20
7847	425
7755	136
6929	404
7113	979
5960	260
2916	512
2657	372
5092	941
8070	518
7407	218
6879	369
7692	25
2370	777
3832	899
7383	593
7482	14
9621	48
2826	383
2306	95
9822	23
2082	242
8538	959
4967	44
4236	19
8060	385
2861	457
4760	118
2502	544
1214	831
5649	26
1948	298
9225	745
1345	8
9747	190
6434	695
9694	818
1459	966
3733	171
4983	875
9150	792
7056	548
6053	101
5682	285
7375	52
2113	355
2431	823
7460	770
7689	256
7498	341
2938	651
4781	897
3877	927
8814	180
1352	308
2595	503
3268	928
2590	168
4506	11
8187	542
1953	888
7592	79
6198	630
5848	738
3282	678
7953	906
7005	782
1675	386
4981	473
2010	65
4475	878
8936	781
8931	709
6376	388
2834	104
1304	472
9050	724
8094	796
9061	926
5393	546
2241	788
7941	482
8274	792
1400	685
7965	615
5721	711
6428	277
2568	919
1768	307
7149	124
8021	123
4825	292
5612	5
6205	770
5250	584
1276	564
4683	761
3035	393
2493	632
9755	5
7778	642
9190	446
2926	521
2010	196
5447	454
7513	90
2886	598
5440	747
8708	362
5517	727
1035	207
6922	419
1457	997
3923	267
1454	506
8509	571
8031	932
5763	80
2832	369
2000	706
2159	790
3693	153
9092	374
1146	252
7176	164
6435	959
5114	321
2306	968
8099	613
1639	127
5237	234
3390	885
5728	767
7812	810
9309	848
9090	185
2988	489
3367	43
1679	856
5072	625
1614	808
3985	618
9291	754
4519	397
9470	650
2468	777
8843	34
5272	153
7160	403
5913	298
7511	431
6631	637
6809	688
2259	732
3120	931
8305	147
3224	371
4440	945
2252	591
1663	613
8356	40
5060	668
8023	798
9766	509
2323	811
1527	361
8802	590
4290	213
6239	927
1009	569
8092	629
7082	834
9254	862
2689	136
6165	231
7145	164
4288	860
8569	861
9271	925
9588	978
3700	172
6161	713
2449	101
9449	998
8188	609
4831	294
8498	306
9772	18
2557	255
5152	816
6781	259
7507	31
9057	342
1468	378
4699	402
6310	375
6708	955
5538	651
4018	38
3705	696
4832	72
9900	500
3305	799
2247	112
2879	637
4495	132
7944	36
7493	813
1421	729
9830	40
9648	71
9948	868
1724	211
6130	116
8471	356
4901	189
8368	957
8244	630
4777	892
2253	757
4022	40
3359	906
5411	912
5540	547
1637	901
7500	883
5900	543
6080	535
9476	198
9534	104
5256	211
3198	698
5666	395
6610	953
4955	833
3347	972
5323	901
1416	40
7152	666
8379	429
9927	831
7522	858
8801	910
5254	159
9898	962
5637	705
4995	406
8647	224
8391	12
9277	940
3795	647
5434	748
2221	47
6985	997
3170	815
9462	509
1918	62
4048	697
3701	390
7408	531
2373	860
7758	537
1896	626
2650	703
1684	32
4631	307
3061	223
9959	483
3106	219
4911	409
7891	801
1968	560
8637	840
3107	366
4778	699
1776	940
6449	625
7067	644
5374	828
2119	800
9050	133
1902	444
6111	167
1100	595
2602	744
7676	78
3321	295
7959	696
1830	34
1336	432
7157	795
8242	533
6993	231
4100	351
1857	274
4732	94
4894	561
2268	280
3011	472
8234	890
4982	768
1542	901
8745	333
7109	404
3200	100
8623	750
5039	526
3559	743
2496	847
3050	541
8971	588
6581	298
3719	260
8883	26
4423	87
4511	21
5065	801
7037	526
3328	902
7163	850
4703	694
9647	543
6307	650
8360	678
4936	792
4782	90
6103	77
8389	291
3784	766
2990	430
5274	855
4224	546
9718	987
2321	51
9201	260
7807	354
4067	938
8779	106
5810	457
6837	943
8102	289
3111	499
5279	745
4619	806
6133	57
7739	253
3389	330
1748	247
3152	766
4464	462
6767	600
4227	39
9199	135
1659	440
4405	102
4426	178
7944	774
5931	846
7419	703
6737	512
6116	227
7435	836
4873	844
2484	775
8841	663
8923	739
7411	567
6213	743
9416	804
7705	246
7425	202
7147	691
7398	542
2246	775
6572	627
6016	527
9599	677
9519	560
5830	85
8547	428
2471	114
8060	403
8202	142
6797	283
6841	568
7638	96
5573	421
6428	426
3105	956
4770	614
5970	637
4382	565
7656	635
3067	892
7557	476
7143	934
8397	486
8619	939
7819	514
9180	50
4602	27
3486	128
1260	486
6750	859
6050	752
1818	796
8849	576
1536	260
9529	503
4496	360
2367	388
5315	100
6674	493
9850	693
6817	225
5699	232
1657	317
1825	626
3097	565
1610	245
6648	884
6594	943
2646	408
4831	145
2888	919
7183	497
2667	896
8923	885
6528	57
1067	662
7619	921
5457	210
4671	143
4683	20
6544	921
4296	791
5050	697
7343	770
3088	584
8211	711
2667	363
5272	862
7439	291
1570	280
2764	771
1859	369
8925	440
4848	628
6884	939
8704	126
5933	761
2526	996
6390	826
6017	850
7852	69
8153	341
2210	180
4035	6
5644	77
1860	340
2370	954
4345	673
2003	813
8792	895
4994	739
4065	14
5339	174
7550	120
6137	78
6505	669
8359	933
3988	323
6651	551
1835	633
7480	452
4696	683
3969	737
7665	367
8656	551
7556	70
1166	72
1951	732
9368	49
2874	225
2677	865
3967	621
6687	951
1771	989
3088	432
3376	124
2217	849
6035	311
8659	247
9250	709
9361	57
3190	968
2561	375
3941	18
3244	41
3011	809
9747	690
3675	865
8510	417
3820	70
2622	342
6614	320
4610	763
1915	919
9641	797
5852	639
1004	169
1798	968
7469	162
7757	521
2094	542
5011	19
4766	545
9813	290
6585	593
9072	645
9143	728
3544	130
7306	602
2372	399
1944	39
1281	436
9146	286
7030	574
9381	982
4699	861
4345	86
1959	894
5193	359
4900	783
6735	816
8977	787
3768	408
1658	527
3112	258
7640	562
9098	305
8045	365
4580	445
5174	9
9500	724
1528	551
1059	255
2052	23
7798	253
7784	647
3850	696
7429	643
4041	956
7386	370
9487	662
2926	815
8171	885
8516	539
2052	143
8418	225
8677	105
9046	227
6244	467
3068	683
2342	391
2907	926
9773	950
4205	414
3563	267
7177	598
2101	753
3790	311
8002	694
1709	741
3016	1
3039	200
1664	2
1761	951
9398	649
6451	326
7009	345
7966	672
8291	954
6208	756
6173	295
7954	965
6137	289
6594	491
7155	458
6209	738
8491	917
8417	600
9180	941
1301	309
6516	470
5913	676
1047	673
7180	295
5926	348
5308	232
8964	816
8039	176
2330	858
9456	592
5984	580
7674	172
4443	510
1441	274
7287	106
3883	895
8146	163
2210	479
2401	509
5117	632
2927	834
8571	808
7130	448
3444	40
2053	948
4209	198
4709	63
5813	562
2878	346
5345	440
3516	287
5880	369
8180	925
6030	894
9418	125
5838	177
9348	936
8559	448
1250	129
8832	504
7917	893
7231	487
9700	132
5265	63
2447	422
7528	560
9512	950
4043	195
6842	733
6269	922
1117	853
8655	131
7230	817
1156	614
3598	224
9278	704
6435	202
9558	660
7903	56
6866	80
2888	490
1706	996
8902	203
1296	360
9179	503
3211	154
6583	340
1683	460
5711	519
6833	25
9701	478
2458	120
9058	705
3185	15
5148	242
4298	399
8540	588
5001	187
2169	101
4872	301
5000	991
1969	651
2251	382
7146	52
3351	516
4763	571
3614	598
5502	919
8320	837
1561	16
7948	902
9102	28
2223	680
9280	547
8253	187
6441	672
2551	755
5549	512
8904	416
3264	863
6881	7
1398	145
8142	198
7031	287
5898	220
1843	463
2465	849
5840	531
2066	953
5908	100
1869	42
7534	890
7576	713
2688	400
3656	211
7187	260
3962	730
2129	688
1554	824
7921	479
6077	271
5895	560
2739	473
1344	819
2540	728
8837	45
9783	73
9510	329
5952	372
1594	983
1005	40
1778	41
9706	639
2748	418
3987	245
7269	601
6644	246
2857	173
4214	365
9218	542
2697	396
1122	773
1806	481
2119	675
8363	310
4168	565
5027	365
7554	200
4620	65
1473	741
3498	68
8481	650
2118	11
9700	458
6295	63
3340	470
4059	879
9208	710
7934	542
6773	570
5604	662
8530	636
3163	405
7528	211
6423	605
9606	545
4117	407
5856	281
8111	177
6327	906
1317	494
8920	325
8955	168
9423	389
4488	230
7050	995
1037	930
1654	203
5853	546
6530	170
8822	363
2898	309
7976	481
4304	820
1569	180
5219	823
5586	530
9758	983
3227	893
2594	729
5544	346
9846	316
9674	649
2470	58
1419	396
6636	155
4455	510
4262	440
6981	198
5020	122
3754	139
5804	500
5885	355
8935	231
3372	962
8554	470
9852	541
1473	105
2752	620
4343	290
2576	152
6082	547
6354	516
1340	111
9743	652
7716	162
1954	474
1323	68
4401	965
7436	300
9096	513
4784	516
9516	730
2034	146
9048	503
4200	193
1207	446
8348	512
3729	698
6272	43
5287	607
6825	66
1112	713
9654	823
1993	389
4975	899
5036	352
5693	844
6337	425
6594	694
1478	423
1866	11
8433	50
8608	461
6028	19
7262	205
7412	811
5780	489
2950	96
4178	764
2766	320
8108	723
6214	76
1032	51
1990	549
7118	823
8878	132
4318	520
6567	484
1964	357
2676	485
6109	305
1768	364
2262	610
3164	978
6175	342
4622	91
4512	794
3215	677
5659	33
1686	122
4243	427
2980	77
6963	129
2966	10
6785	83
7892	618
5846	839
1363	222
5958	57
5290	60
2331	27
6928	861
3066	56
5820	619
7668	466
8202	139
4277	747
1224	108
7693	568
7142	485
9163	883
1956	841
3306	225
6067	520
9447	478
1609	706
4442	909
3872	893
8332	486
5451	223
6961	267
6093	665
1079	273
7999	794
7150	695
7178	470
6617	298
7599	481
5608	247
8536	668
9652	484
1810	844
3808	748
8784	807
6612	877
5358	378
7384	509
6230	32
2708	21
7342	224
3331	716
8444	929
3515	114
1588	158
3799	685
4315	214
7859	693
1037	917
8551	653
1754	873
3543	24
1857	511
1240	347
8269	791
4862	107
2481	669
9896	24
8018	84
2891	176
4258	987
7201	800
8528	518
7295	68
4041	763
9388	661
5940	649
2982	375
4284	273
9115	63
5534	145
8025	769
4018	302
6494	33
5907	198
8951	980
9283	489
8043	386
6298	257
6353	42
9483	700
5189	751
8425	84
4735	450
5632	795
5017	469
2122	276
7859	354
1010	442
5619	830
2223	651
2873	264
5265	228
5302	416
8334	445
5330	745
3750	182
5561	410
4002	736
5420	771
1514	273
9838	517
9814	971
8783	914
3956	650
4401	385
9863	409
1310	869
6277	604
2680	601
8681	569
4297	241
3225	628
1491	62
8390	435
7519	260
9891	603
7760	548
7831	594
3791	390
3197	314
2768	617
2246	397
4214	610
5324	156
7906	297
7786	356
7180	332
5877	90
1622	175
3869	264
4481	107
2257	973
1107	391
8874	72
6731	950
9602	839
6169	175
6819	180
2195	215
8587	636
7248	477
6433	178
6737	92
6947	150
5191	47
7582	515
5133	144
5231	25
4396	174
1080	476
3546	579
2110	0
1593	738
1305	402
3110	829
7819	17
4421	184
9325	344
3941	906
1358	22
9760	915
2932	763
6603	7
7971	911
2831	11
2337	785
1398	553
1984	858
4201	555
9960	269
9488	581
6047	683
4773	674
8979	122
9560	380
5655	626
8767	614
1608	988
4222	33
9384	664
6644	699
6398	860
9979	323
4934	841
5102	91
8007	511
6406	589
7126	158
1838	544
6556	937
1677	21
8589	378
8287	199
3549	237
9390	179
6662	399
5484	818
3506	530
2212	768
7943	900
5700	921
9780	143
8110	300
4970	581
5230	707
7675	358
7345	174
6175	9
6125	892
2884	337
8991	83
1201	643
7509	890
5269	124
3677	965
1532	944
6756	28
2437	762
3272	348
7268	89
2229	556
5891	109
8622	933
8576	768
8650	291
8748	888
8031	527
1683	475
7850	767
6082	459
2213	178
5945	719
1448	197
8185	879
3044	887
2417	887
3626	925
8789	391
4404	285
8250	108
8792	329
5495	195
5245	157
6211	194
6519	460
2293	0
6401	947
1111	800
7294	389
7934	864
1871	898
9509	432
1574	519
1299	915
3913	24
1186	518
7962	494
7127	227
7640	418
4108	519
4259	667
3233	784
6717	33
9975	163
2156	870
5734	191
5711	11
6047	634
1706	32
7662	184
7346	230
9934	834
7126	376
8680	6
9672	366
4244	874
5596	597
9856	973
7716	200
2823	942
6757	144
5311	204
1857	84
9866	18
9203	510
7096	834
3519	855
8892	650
2215	882
1028	432
2964	976
8281	337
3812	884
7232	295
3874	633
4218	725
3239	856
7638	554
5502	831
6383	200
9028	420
3125	369
4198	208
5486	624
9330	777
6954	652
6776	345
7593	521
6144	171
7729	424
4398	474
1817	978
1941	516
8393	18
1953	762
7444	446
2856	807
9926	87
4841	68
1996	264
3973	689
1605	493
9300	122
6819	299
8288	401
3552	628
7387	971
7535	130
1702	523
3054	767
9927	34
4175	885
5977	446
6075	908
6702	311
8812	604
7672	623
6907	819
7500	329
5280	898
8233	646
4701	211
5902	80
5652	797
9560	710
3433	583
9988	376
8061	841
2047	869
2856	413
3633	584
9601	523
5862	360
5461	230
4916	403
7014	787
8420	797
9191	936
2896	179
6672	299
4148	599
8885	863
7803	345
7731	440
2232	829
3587	160
8099	673
3337	376
4009	646
1144	402
3391	866
7085	786
8374	841
5876	157
2591	819
6480	333
4572	160
4702	183
3283	566
8793	692
6750	735
1362	521
3543	989
3700	423
4309	808
9467	281
7164	621
1415	179
4966	406
3959	584
8876	736
7042	838
6856	240
2564	881
5279	533
1611	704
1558	490
3667	933
7715	396
4206	171
1053	141
8957	946
2531	578
1288	962
6089	368
7894	918
9103	579
8444	556
1172	329
3970	328
3040	408
8921	181
6602	424
9858	52
8385	77
1949	804
2233	244
3152	736
9803	235
7684	552
8369	710
2277	776
8806	853
6589	760
4278	193
9087	568
8037	585
6849	742
3211	749
6070	812
3935	238
5657	692
6569	914
3223	488
6382	687
3141	398
4978	69
7724	709
8376	688
6425	735
5678	337
4269	637
3566	896
2986	785
3370	994
8326	219
6128	784
3018	126
9723	747
5998	861
2058	919
2125	809
4514	667
6259	448
4280	725
5102	9
1563	12
1273	455
8334	141
5010	975
5806	970
8422	199
8669	928
9136	973
8326	619
2809	997
1394	958
8896	277
1836	990
1029	739
9215	821
7214	728
1563	359
2655	767
4818	25
2714	934
6387	424
6035	54
8735	181
6303	154
7521	639
6838	342
3943	131
4381	841
4926	449
8202	763
1168	673
4652	720
5294	273
8863	227
6308	176
8155	234
8597	398
4298	912
4842	8
3224	817
2330	692
7022	506
3532	990
8761	779
4950	154
5389	27
5574	303
7653	951
1918	938
7186	367
3557	736
3927	465
8173	710
8541	23
5982	841
2683	846
3466	688
5975	639
3861	998
1384	430
8431	639
8903	270
8009	507
8110	860
7183	202
3716	88
6427	903
7011	386
2613	340
6326	320
6309	206
1424	628
1499	180
3164	26
5427	423
2093	730
1735	474
3490	503
2775	905
7712	543
9014	365
7760	792
9403	959
4366	300
7456	112
6904	596
7721	356
4738	925
5014	993
1702	228
1311	45
5183	294
4347	737
4629	917
5931	505
3306	939
9583	568
6646	599
4110	970
6836	558
5654	746
8934	226
5070	148
9007	876
4683	263
7364	77
8725	224
1749	91
9948	223
1698	874
2777	856
5825	427
7492	135
5021	758
7038	338
2059	129
6742	768
4764	855
7183	704
5850	528
5473	438
5821	131
5414	983
8492	935
8682	862
9029	117
9309	239
1842	541
6193	197
4660	989
1044	65
3921	77
7126	278
9354	355
7197	442
8639	981
9980	589
7111	529
5015	836
3924	227
6243	756
8135	175
8188	28
9370	717
5395	694
7054	595
7088	781
8645	908
5549	501
5400	897
2957	746
2265	313
2737	135
9807	498
2557	360
7494	961
6207	904
9584	325
1553	479
1503	492
1002	556
7709	204
5210	794
3702	546
3147	893
2381	579
9239	622
8240	456
8545	10
6482	393
4015	37
2072	962
4556	968
7046	526
9235	955
4480	205
8391	850
6754	481
6479	4
3448	374
2226	121
1876	220
3204	473
9536	936
2124	862
4691	365
4979	813
6359	101
9598	35
9503	346
8569	839
2575	808
7099	754
9345	340
1193	332
8218	499
9789	901
6110	94
4154	727
9886	229
7608	451
1516	821
1150	954
7429	688
7744	830
4309	886
8167	101
8055	97
5918	409
6423	317
4434	163
7421	594
7039	311
4321	629
8429	177
6830	300
8050	203
4093	175
9975	522
8257	250
3212	988
8376	246
6923	337
1777	604
2197	79
3407	559
6549	350
6258	52
8953	982
3496	952
4620	464
4847	633
5282	932
6071	176
7573	656
5341	68
3483	169
4018	552
9209	685
3967	319
4296	837
1308	638
9269	995
3588	279
1879	835
3253	848
7589	953
8095	365
4876	56
7347	422
4562	198
2718	505
4295	499
5116	162
2260	978
3219	112
3978	653
9537	744
3865	507
5373	44
3734	289
9649	764
2993	292
8350	85
9318	137
2019	858
7210	274
6481	462
5397	809
8141	473
1025	35
3023	851
5384	660
9513	26
8486	399
5958	111
9521	783
3208	400
8097	188
1398	831
7243	896
9768	674
7587	481
3528	715
2884	42
5862	71
6209	609
4773	72
1152	46
2473	548
3843	70
8443	276
1173	706
1752	337
6383	874
9532	478
9759	261
7492	676
1194	34
8366	56
4771	97
3530	558
6888	384
9741	330
8963	820
1158	188
5707	532
3423	54
9190	42
3715	424
1129	153
1909	507
6969	945
5221	757
2429	149
9129	352
3144	483
6773	194
6979	918
9478	271
6549	662
4443	321
5726	350
1786	992
6535	42
3655	936
8295	298
1227	529
7870	685
4206	583
5819	182
1341	660
2369	612
1407	295
2309	100
4724	419
1822	820
7564	160
6481	838
7543	516
8786	95
1075	951
7696	8
7615	726
9604	277
2641	639
3230	855
2385	419
4387	440
9972	454
5912	743
3504	120
7407	357
1776	922
9164	942
4987	141
8696	975
3777	23
6081	551
1698	578
4480	351
8377	121
7839	190
1169	978
9477	662
6973	242
8285	826
9957	432
6472	796
6321	640
9443	813
3135	377
7155	219
9963	110
4377	296
3434	785
8896	332
7056	865
4535	973
8809	457
6188	898
3438	764
5471	400
6140	534
6844	482
5565	3
6178	573
7806	755
5336	226
4897	906
9869	877
3088	786
3350	935
8466	129
9752	145
5236	699
5124	114
4974	491
7163	309
6281	340
1523	798
5747	610
3596	770
1373	954
7422	51
7286	615
9275	364
8418	596
3061	831
3956	335
1477	289
1833	415
2728	145
6132	485
2794	646
8172	811
8228	261
4692	298
1728	667
3378	266
8086	134
4786	258
9312	965
3773	246
1803	505
8784	210
2693	925
3302	792
9344	829
5411	165
9223	460
9088	476
4046	141
1571	961
4668	956
7483	40
5963	123
7493	135
3775	191
9275	527
8673	691
6323	578
8963	633
6279	673
7894	916
1254	710
1548	480
2533	640
2377	504
9695	857
7399	847
4183	226
3359	168
1873	278
5449	952
9946	252
5373	281
1463	46
2018	441
6463	958
7017	236
8290	41
8509	480
2551	122
3823	573
4491	525
1401	207
5774	696
4041	925
8122	371
9546	664
4773	206
9811	284
5146	401
7034	937
3017	666
3890	539
6948	328
5895	962
8805	53
1571	712
8019	990
5317	426
2362	501
4519	738
1383	948
2754	788
1134	131
2351	247
6390	691
1970	72
4779	395
8792	514
4800	899
2306	828
8234	832
2628	310
5104	780
2665	780
5733	561
8305	977
2679	187
7509	832
3234	680
4123	286
2182	404
2467	399
8947	683
2411	758
1613	145
5526	407
2752	821
7276	107
4472	175
7235	398
1310	904
7149	902
